customer_id,month,consumption_kwh,is_theft
5059,10,119.44,1
5059,11,100.08,1
5059,12,262.56,0
5060,1,278.93,0
5060,2,390.11,0
5060,3,354.7,0
5060,4,200.35,1
5060,5,314.21,0
5060,6,286.24,0
5060,7,66.79,1
5060,8,180.8,1
5060,9,80.21,1
5060,10,234.51,0
5060,11,275.41,0
5060,12,307.55,0
5061,1,335.65,0
5061,2,159.2,1
5061,3,336.83,0
5061,4,341.37,0
5061,5,227.85,1
5061,6,162.08,1
5061,7,96.42,1
5061,8,207.96,0
5061,9,242.66,1
5061,10,136.98,1
5061,11,116.82,1
5061,12,309.88,0
5062,1,258.68,0
5062,2,399.01,0
5062,3,373.39,0
5062,4,395.51,0
5062,5,275.21,0
5062,6,167.92,1
5062,7,453.45,0
5062,8,266.29,0
5062,9,268.24,1
5062,10,208.58,0
5062,11,320.79,0
5062,12,236.04,1
5063,1,287.46,0
5063,2,86.56,1
5063,3,271.37,0
5063,4,207.04,1
5063,5,297.93,0
5063,6,343.43,0
5063,7,249.92,1
5063,8,181.17,1
5063,9,194.79,1
5063,10,287.6,0
5063,11,313.24,0
5063,12,169.46,1
5064,1,138.2,1
5064,2,274.58,0
5064,3,160.47,1
5064,4,298.13,0
5064,5,118.75,1
5064,6,236.07,0
5064,7,262.78,0
5064,8,112.91,0
5064,9,243.6,0
5064,10,296.71,0
5064,11,233.27,0
5064,12,281.46,0
5065,1,222.83,0
5065,2,293.49,0
5065,3,372.27,0
5065,4,388.53,0
5065,5,224.3,0
5065,6,394.1,0
5065,7,292.39,0
5065,8,304.94,0
5065,9,260.02,1
5065,10,189.47,1
5065,11,301.21,0
5065,12,363.0,0
5066,1,249.05,0
5066,2,256.26,0
5066,3,286.83,0
5066,4,270.28,0
5066,5,338.74,0
5066,6,389.42,0
5066,7,175.93,1
5066,8,321.07,0
5066,9,277.82,0
5066,10,140.2,1
5066,11,229.85,0
5066,12,148.77,1
5067,1,263.41,0
5067,2,246.03,0
5067,3,293.8,0
5067,4,78.75,1
5067,5,262.78,0
5067,6,400.13,0
5067,7,299.46,0
5067,8,109.53,1
5067,9,214.87,0
5067,10,256.08,0
5067,11,294.2,0
5067,12,183.47,1
5068,1,338.64,0
5068,2,64.11,1
5068,3,219.68,1
5068,4,344.17,0
5068,5,297.6,0
5068,6,332.03,0
5068,7,282.38,1
5068,8,326.81,0
5068,9,135.97,1
5068,10,236.46,0
5068,11,279.05,0
5068,12,97.98,1
5069,1,340.76,0
5069,2,82.31,1
5069,3,63.8,1
5069,4,207.07,1
5069,5,272.32,0
5069,6,337.81,0
5069,7,210.52,1
5069,8,385.83,0
5069,9,324.62,0
5069,10,155.35,1
5069,11,91.4,1
5069,12,183.3,1
5070,1,300.59,0
5070,2,182.35,1
5070,3,246.76,0
5070,4,286.56,0
5070,5,122.09,1
5070,6,186.73,1
5070,7,181.17,1
5070,8,160.2,1
5070,9,336.86,0
5070,10,201.5,0
5070,11,259.39,0
5070,12,277.59,1
5071,1,91.21,1
5071,2,384.6,0
5071,3,94.27,1
5071,4,318.75,0
5071,5,84.65,1
5071,6,108.67,1
5071,7,159.86,1
5071,8,355.73,0
5071,9,261.86,0
5071,10,280.54,0
5071,11,347.49,0
5071,12,159.89,1
5072,1,370.64,0
5072,2,332.51,0
5072,3,367.71,0
5072,4,263.49,0
5072,5,209.29,1
5072,6,328.77,0
5072,7,437.7,0
5072,8,321.7,0
5072,9,291.3,0
5072,10,316.77,0
5072,11,292.68,0
5072,12,193.39,1
5073,1,189.67,1
5073,2,266.41,1
5073,3,314.89,0
5073,4,312.6,0
5073,5,305.23,0
5073,6,303.19,0
5073,7,341.79,0
5073,8,320.48,0
5073,9,255.99,1
5073,10,327.68,0
5073,11,288.58,0
5073,12,269.97,0
5074,1,313.17,0
5074,2,177.77,1
5074,3,194.17,1
5074,4,167.11,1
5074,5,167.29,1
5074,6,298.27,0
5074,7,224.47,0
5074,8,201.57,0
5074,9,221.97,0
5074,10,199.35,1
5074,11,302.49,0
5074,12,269.98,0
5075,1,158.31,1
5075,2,307.73,0
5075,3,194.86,1
5075,4,338.68,0
5075,5,261.76,0
5075,6,187.05,1
5075,7,254.12,0
5075,8,308.02,0
5075,9,249.51,0
5075,10,194.69,0
5075,11,272.91,0
5075,12,287.92,0
5076,1,355.07,0
5076,2,208.41,1
5076,3,303.34,0
5076,4,286.92,0
5076,5,261.96,0
5076,6,250.24,0
5076,7,282.57,0
5076,8,311.77,0
5076,9,72.09,1
5076,10,147.04,1
5076,11,271.34,0
5076,12,184.52,0
5077,1,253.98,0
5077,2,324.84,0
5077,3,183.91,1
5077,4,311.57,0
5077,5,328.38,0
5077,6,134.49,1
5077,7,112.39,1
5077,8,187.6,1
5077,9,273.94,0
5077,10,333.84,0
5077,11,245.21,0
5077,12,228.04,1
5078,1,304.47,0
5078,2,294.87,0
5078,3,269.83,0
5078,4,139.76,1
5078,5,275.78,0
5078,6,107.18,1
5078,7,141.01,1
5078,8,284.34,0
5078,9,297.31,0
5078,10,248.99,0
5078,11,210.34,1
5078,12,243.61,0
5079,1,344.75,0
5079,2,143.74,1
5079,3,108.58,1
5079,4,380.04,0
5079,5,211.78,0
5079,6,266.51,0
5079,7,349.49,0
5079,8,406.66,0
5079,9,200.86,1
5079,10,95.31,1
5079,11,280.01,0
5079,12,194.97,0
5080,1,123.09,1
5080,2,326.68,1
5080,3,187.83,1
5080,4,311.29,0
5080,5,215.28,1
5080,6,303.0,0
5080,7,105.37,1
5080,8,87.67,1
5080,9,305.2,0
5080,10,312.22,0
5080,11,150.99,1
5080,12,305.64,0
5081,1,373.51,0
5081,2,265.58,0
5081,3,283.03,0
5081,4,279.48,0
5081,5,258.29,1
5081,6,180.02,1
5081,7,126.65,1
5081,8,72.59,1
5081,9,150.34,1
5081,10,217.17,1
5081,11,67.07,1
5081,12,203.5,1
5082,1,243.63,0
5082,2,337.5,0
5082,3,352.36,0
5082,4,394.64,0
5082,5,272.62,1
5082,6,124.67,1
5082,7,127.18,1
5082,8,230.83,1
5082,9,118.66,0
5082,10,280.2,0
5082,11,288.86,0
5082,12,352.28,0
5083,1,260.29,1
5083,2,197.01,1
5083,3,139.08,1
5083,4,280.72,1
5083,5,125.63,1
5083,6,250.55,0
5083,7,333.91,0
5083,8,324.19,0
5083,9,280.15,0
5083,10,281.12,0
5083,11,221.69,1
5083,12,271.79,0
5084,1,336.24,0
5084,2,367.63,0
5084,3,334.03,0
5084,4,265.49,1
5084,5,267.65,0
5084,6,276.92,0
5084,7,386.58,0
5084,8,172.41,1
5084,9,112.7,1
5084,10,152.3,1
5084,11,135.91,1
5084,12,311.19,0
5085,1,306.81,0
5085,2,116.17,1
5085,3,282.73,0
5085,4,214.45,1
5085,5,237.43,0
5085,6,221.53,1
5085,7,252.64,0
5085,8,221.68,0
5085,9,226.26,0
5085,10,317.14,0
5085,11,102.9,1
5085,12,299.34,1
5086,1,145.91,1
5086,2,294.58,0
5086,3,234.94,1
5086,4,109.78,1
5086,5,145.18,1
5086,6,201.52,1
5086,7,114.84,1
5086,8,265.42,1
5086,9,122.52,1
5086,10,172.33,0
5086,11,341.23,0
5086,12,375.01,0
5087,1,235.9,1
5087,2,264.88,0
5087,3,349.19,0
5087,4,297.53,0
5087,5,248.4,1
5087,6,225.85,0
5087,7,183.82,1
5087,8,234.83,0
5087,9,174.85,0
5087,10,253.52,0
5087,11,315.0,0
5087,12,331.85,0
5088,1,197.71,1
5088,2,176.82,1
5088,3,322.08,0
5088,4,359.61,0
5088,5,90.81,1
5088,6,389.77,0
5088,7,270.94,0
5088,8,247.37,0
5088,9,301.44,0
5088,10,162.47,0
5088,11,255.49,1
5088,12,137.92,1
5089,1,247.01,0
5089,2,295.01,0
5089,3,311.15,0
5089,4,284.93,0
5089,5,299.43,0
5089,6,346.29,0
5089,7,131.8,1
5089,8,91.48,1
5089,9,113.14,1
5089,10,70.04,1
5089,11,235.57,1
5089,12,324.58,1
5090,1,285.7,0
5090,2,300.1,1
5090,3,260.74,0
5090,4,256.68,1
5090,5,71.83,1
5090,6,321.51,0
5090,7,261.13,0
5090,8,218.52,0
5090,9,219.28,0
5090,10,340.1,0
5090,11,279.22,0
5090,12,302.75,0
5091,1,345.18,0
5091,2,360.11,0
5091,3,380.3,0
5091,4,302.33,0
5091,5,285.21,0
5091,6,317.51,0
5091,7,278.76,1
5091,8,92.63,1
5091,9,121.53,1
5091,10,348.52,0
5091,11,299.89,0
5091,12,202.78,1
5092,1,330.0,0
5092,2,319.04,0
5092,3,134.01,1
5092,4,256.44,0
5092,5,350.16,0
5092,6,260.05,0
5092,7,348.35,0
5092,8,418.95,0
5092,9,235.57,0
5092,10,317.88,0
5092,11,298.43,0
5092,12,289.19,0
5093,1,120.57,1
5093,2,374.01,0
5093,3,389.65,0
5093,4,389.24,0
5093,5,291.38,0
5093,6,346.53,0
5093,7,280.71,0
5093,8,292.48,0
5093,9,346.95,0
5093,10,258.76,0
5093,11,350.72,0
5093,12,207.86,0
5094,1,253.2,0
5094,2,285.02,1
5094,3,125.36,1
5094,4,127.07,1
5094,5,440.96,0
5094,6,258.33,0
5094,7,367.2,0
5094,8,288.15,0
5094,9,162.49,1
5094,10,344.97,0
5094,11,110.2,1
5094,12,352.64,0
5095,1,248.26,0
5095,2,243.51,0
5095,3,377.49,0
5095,4,277.95,0
5095,5,270.88,0
5095,6,83.18,1
5095,7,242.34,0
5095,8,164.46,1
5095,9,93.19,1
5095,10,278.08,0
5095,11,74.96,1
5095,12,314.98,0
5096,1,296.71,0
5096,2,397.71,0
5096,3,357.7,0
5096,4,153.78,1
5096,5,309.2,0
5096,6,310.22,0
5096,7,287.55,0
5096,8,161.03,1
5096,9,256.36,0
5096,10,267.31,0
5096,11,61.95,1
5096,12,320.3,0
5097,1,342.17,0
5097,2,124.28,1
5097,3,256.54,0
5097,4,241.6,1
5097,5,307.41,0
5097,6,311.12,0
5097,7,161.41,1
5097,8,357.95,0
5097,9,321.38,0
5097,10,184.31,0
5097,11,331.66,0
5097,12,248.47,0
5098,1,235.78,1
5098,2,408.86,0
5098,3,270.77,0
5098,4,378.89,0
5098,5,61.84,1
5098,6,333.4,0
5098,7,195.15,0
5098,8,189.97,1
5098,9,237.97,1
5098,10,282.54,0
5098,11,318.42,0
5098,12,279.49,0
5099,1,277.68,0
5099,2,138.07,1
5099,3,163.53,1
5099,4,229.27,0
5099,5,308.99,0
5099,6,174.37,1
5099,7,300.89,0
5099,8,301.43,0
5099,9,91.93,1
5099,10,168.69,1
5099,11,228.15,1
5099,12,227.19,0
5100,1,288.79,0
5100,2,259.53,0
5100,3,160.24,1
5100,4,296.06,1
5100,5,216.55,1
5100,6,77.26,1
5100,7,287.57,0
5100,8,298.04,0
5100,9,300.46,0
5100,10,359.11,0
5100,11,298.8,0
5100,12,174.36,1
5101,1,262.56,0
5101,2,325.6,0
5101,3,217.17,0
5101,4,134.04,1
5101,5,325.51,0
5101,6,209.6,1
5101,7,270.45,0
5101,8,314.04,0
5101,9,371.47,0
5101,10,295.06,0
5101,11,322.51,0
5101,12,382.29,0
5102,1,208.7,0
5102,2,333.6,0
5102,3,350.31,0
5102,4,278.16,0
5102,5,172.7,0
5102,6,351.97,0
5102,7,305.33,0
5102,8,301.52,1
5102,9,155.69,1
5102,10,108.63,1
5102,11,348.86,0
5102,12,242.87,0
5103,1,221.48,1
5103,2,167.73,1
5103,3,326.72,0
5103,4,231.41,0
5103,5,148.66,1
5103,6,395.77,0
5103,7,308.01,0
5103,8,242.9,0
5103,9,157.81,1
5103,10,186.19,0
5103,11,167.23,1
5103,12,289.14,0
5104,1,283.9,0
5104,2,246.63,1
5104,3,91.93,1
5104,4,78.71,1
5104,5,153.64,1
5104,6,362.9,0
5104,7,314.49,0
5104,8,203.65,1
5104,9,274.48,1
5104,10,200.52,0
5104,11,270.65,0
5104,12,331.48,0
5105,1,381.96,0
5105,2,366.55,0
5105,3,184.01,1
5105,4,188.49,1
5105,5,374.54,0
5105,6,251.27,0
5105,7,319.36,0
5105,8,231.16,1
5105,9,133.43,1
5105,10,289.43,0
5105,11,57.46,1
5105,12,189.33,1
5106,1,133.32,1
5106,2,404.94,0
5106,3,162.06,1
5106,4,240.62,1
5106,5,249.04,0
5106,6,306.94,0
5106,7,338.44,0
5106,8,208.61,1
5106,9,93.92,1
5106,10,210.64,1
5106,11,365.24,0
5106,12,309.66,0
5107,1,149.46,1
5107,2,305.27,0
5107,3,367.98,0
5107,4,352.57,0
5107,5,196.83,1
5107,6,74.2,1
5107,7,251.02,0
5107,8,305.27,0
5107,9,131.6,1
5107,10,258.94,0
5107,11,171.06,1
5107,12,142.99,1
5108,1,279.02,1
5108,2,257.28,0
5108,3,360.39,0
5108,4,122.08,1
5108,5,345.39,0
5108,6,308.93,0
5108,7,307.58,0
5108,8,281.45,0
5108,9,169.69,1
5108,10,298.99,0
5108,11,270.52,0
5108,12,101.64,1
5109,1,207.32,1
5109,2,399.26,0
5109,3,354.17,0
5109,4,310.47,0
5109,5,317.91,0
5109,6,330.31,0
5109,7,138.1,1
5109,8,279.75,1
5109,9,247.0,0
5109,10,160.97,0
5109,11,121.37,1
5109,12,307.81,0
5110,1,155.55,1
5110,2,223.94,1
5110,3,185.18,1
5110,4,191.57,1
5110,5,183.85,1
5110,6,127.52,1
5110,7,179.94,1
5110,8,360.13,0
5110,9,238.35,1
5110,10,81.39,1
5110,11,316.55,0
5110,12,429.34,0
5111,1,116.24,1
5111,2,337.41,0
5111,3,205.26,1
5111,4,379.73,0
5111,5,375.15,0
5111,6,242.14,0
5111,7,277.09,0
5111,8,118.79,1
5111,9,222.02,0
5111,10,175.29,0
5111,11,314.28,0
5111,12,260.02,0
5112,1,371.96,0
5112,2,297.98,0
5112,3,353.42,0
5112,4,340.65,0
5112,5,96.08,1
5112,6,241.99,0
5112,7,325.84,0
5112,8,188.05,1
5112,9,278.7,0
5112,10,124.01,1
5112,11,195.87,0
5112,12,178.89,1
5113,1,239.91,1
5113,2,378.28,0
5113,3,336.73,0
5113,4,274.08,0
5113,5,153.05,1
5113,6,272.11,0
5113,7,272.93,0
5113,8,102.49,1
5113,9,305.46,0
5113,10,349.55,0
5113,11,274.94,0
5113,12,302.03,0
5114,1,321.26,0
5114,2,232.49,1
5114,3,158.11,1
5114,4,271.1,0
5114,5,324.19,0
5114,6,185.19,1
5114,7,252.84,0
5114,8,320.3,0
5114,9,158.53,0
5114,10,232.47,0
5114,11,154.34,1
5114,12,241.32,1
5115,1,318.01,0
5115,2,253.63,1
5115,3,393.4,0
5115,4,296.93,0
5115,5,326.17,0
5115,6,363.93,0
5115,7,315.53,1
5115,8,219.77,0
5115,9,283.91,0
5115,10,336.85,0
5115,11,102.67,1
5115,12,342.34,0
5116,1,280.21,0
5116,2,202.9,1
5116,3,355.58,0
5116,4,311.94,0
5116,5,293.84,0
5116,6,115.14,1
5116,7,299.47,0
5116,8,226.06,1
5116,9,262.11,1
5116,10,77.02,1
5116,11,359.16,0
5116,12,396.47,0
5117,1,233.42,0
5117,2,220.88,1
5117,3,148.02,1
5117,4,412.78,0
5117,5,163.47,1
5117,6,217.86,0
5117,7,157.44,1
5117,8,299.68,0
5117,9,84.41,1
5117,10,202.04,1
5117,11,259.8,0
5117,12,298.79,0
5118,1,340.62,0
5118,2,110.38,1
5118,3,292.84,0
5118,4,87.22,1
5118,5,305.42,0
5118,6,144.94,1
5118,7,361.45,0
5118,8,267.83,1
5118,9,268.15,0
5118,10,166.27,1
5118,11,356.82,0
5118,12,341.83,0
5119,1,124.61,1
5119,2,328.09,0
5119,3,303.57,0
5119,4,274.84,1
5119,5,256.4,0
5119,6,345.07,0
5119,7,257.94,1
5119,8,234.9,0
5119,9,86.59,1
5119,10,243.71,0
5119,11,180.44,1
5119,12,290.64,0
5120,1,126.15,1
5120,2,385.92,0
5120,3,278.81,0
5120,4,106.9,1
5120,5,264.7,1
5120,6,335.49,0
5120,7,215.85,0
5120,8,337.88,0
5120,9,205.63,1
5120,10,298.81,0
5120,11,267.39,0
5120,12,316.64,0
5121,1,117.79,1
5121,2,294.16,1
5121,3,391.07,0
5121,4,352.17,0
5121,5,188.08,0
5121,6,78.73,1
5121,7,345.35,0
5121,8,251.45,0
5121,9,230.99,0
5121,10,378.72,0
5121,11,126.41,1
5121,12,290.3,0
5122,1,300.16,1
5122,2,237.16,0
5122,3,359.44,0
5122,4,378.29,0
5122,5,149.4,1
5122,6,96.83,1
5122,7,180.4,1
5122,8,151.94,0
5122,9,93.24,1
5122,10,314.77,0
5122,11,314.15,0
5122,12,387.12,0
5123,1,300.01,0
5123,2,195.52,1
5123,3,362.38,0
5123,4,312.37,0
5123,5,147.93,1
5123,6,225.59,0
5123,7,231.9,0
5123,8,280.17,0
5123,9,99.02,1
5123,10,256.48,0
5123,11,60.83,1
5123,12,82.83,1
5124,1,299.68,0
5124,2,239.64,0
5124,3,261.36,0
5124,4,280.66,1
5124,5,83.05,1
5124,6,195.99,1
5124,7,187.25,1
5124,8,180.22,1
5124,9,287.61,0
5124,10,285.0,1
5124,11,115.89,1
5124,12,182.24,0
5125,1,88.53,1
5125,2,351.56,0
5125,3,306.41,0
5125,4,303.57,0
5125,5,151.98,1
5125,6,203.03,1
5125,7,193.19,0
5125,8,201.85,0
5125,9,274.39,0
5125,10,329.03,0
5125,11,346.67,0
5125,12,136.23,1
5126,1,324.28,0
5126,2,302.33,0
5126,3,282.16,0
5126,4,318.7,0
5126,5,165.68,1
5126,6,431.36,0
5126,7,317.35,1
5126,8,292.15,0
5126,9,273.58,1
5126,10,175.96,1
5126,11,222.91,1
5126,12,321.32,0
5127,1,242.39,1
5127,2,168.38,1
5127,3,200.11,1
5127,4,298.45,0
5127,5,310.54,0
5127,6,89.92,1
5127,7,236.99,0
5127,8,237.84,1
5127,9,160.74,0
5127,10,330.48,0
5127,11,322.12,0
5127,12,262.06,0
5128,1,222.95,1
5128,2,344.17,0
5128,3,365.78,0
5128,4,230.84,0
5128,5,285.55,1
5128,6,366.76,0
5128,7,157.96,1
5128,8,310.87,0
5128,9,261.13,0
5128,10,305.6,0
5128,11,61.35,1
5128,12,267.39,0
5129,1,340.52,0
5129,2,287.7,0
5129,3,243.57,1
5129,4,161.4,1
5129,5,144.4,1
5129,6,183.88,1
5129,7,371.33,0
5129,8,308.13,0
5129,9,228.02,0
5129,10,301.27,1
5129,11,232.45,0
5129,12,119.16,1
5130,1,292.71,0
5130,2,287.48,0
5130,3,326.67,0
5130,4,353.64,0
5130,5,214.43,1
5130,6,133.54,1
5130,7,270.15,0
5130,8,348.11,0
5130,9,235.56,0
5130,10,234.62,1
5130,11,267.01,1
5130,12,342.4,0
5131,1,307.97,0
5131,2,209.93,1
5131,3,285.08,0
5131,4,323.84,0
5131,5,151.01,1
5131,6,300.14,0
5131,7,288.89,0
5131,8,190.19,1
5131,9,370.49,0
5131,10,313.96,0
5131,11,253.27,0
5131,12,336.6,0
5132,1,150.43,1
5132,2,324.98,0
5132,3,224.21,1
5132,4,326.11,1
5132,5,267.29,0
5132,6,319.98,0
5132,7,303.07,0
5132,8,226.94,0
5132,9,275.73,0
5132,10,279.57,0
5132,11,181.38,1
5132,12,110.29,1
5133,1,237.02,1
5133,2,305.89,0
5133,3,307.3,0
5133,4,322.9,0
5133,5,388.27,0
5133,6,103.53,1
5133,7,81.88,1
5133,8,262.65,0
5133,9,335.35,0
5133,10,151.16,1
5133,11,89.64,1
5133,12,352.38,0
5134,1,373.47,0
5134,2,307.92,0
5134,3,336.36,0
5134,4,360.1,0
5134,5,189.62,1
5134,6,126.92,1
5134,7,323.26,0
5134,8,286.88,0
5134,9,190.68,1
5134,10,342.12,0
5134,11,181.53,0
5134,12,289.22,0
5135,1,315.97,1
5135,2,402.79,0
5135,3,235.58,1
5135,4,244.96,1
5135,5,273.71,0
5135,6,157.92,1
5135,7,217.39,1
5135,8,215.98,1
5135,9,380.66,0
5135,10,235.77,0
5135,11,295.43,1
5135,12,257.09,0
5136,1,289.1,0
5136,2,129.17,1
5136,3,185.85,0
5136,4,64.07,1
5136,5,283.65,0
5136,6,102.02,1
5136,7,241.18,0
5136,8,125.78,1
5136,9,295.55,0
5136,10,263.78,1
5136,11,223.38,1
5136,12,84.42,1
5137,1,343.7,1
5137,2,367.51,0
5137,3,199.77,1
5137,4,241.19,1
5137,5,342.47,0
5137,6,140.14,1
5137,7,290.36,0
5137,8,199.54,0
5137,9,278.64,0
5137,10,191.64,1
5137,11,161.74,1
5137,12,197.27,0
5138,1,185.08,1
5138,2,252.02,0
5138,3,258.61,1
5138,4,394.69,0
5138,5,367.09,0
5138,6,265.24,1
5138,7,58.61,1
5138,8,480.84,0
5138,9,291.83,0
5138,10,214.08,0
5138,11,205.81,0
5138,12,67.86,1
5139,1,305.08,0
5139,2,237.07,1
5139,3,306.42,0
5139,4,279.34,0
5139,5,166.91,1
5139,6,274.65,0
5139,7,171.36,1
5139,8,176.49,1
5139,9,257.94,0
5139,10,275.53,0
5139,11,101.41,1
5139,12,278.0,0
5140,1,270.25,0
5140,2,101.86,1
5140,3,166.63,1
5140,4,241.94,1
5140,5,253.44,1
5140,6,244.43,0
5140,7,310.69,0
5140,8,281.94,0
5140,9,276.99,0
5140,10,312.28,0
5140,11,314.2,0
5140,12,311.57,0
5141,1,73.31,1
5141,2,164.08,1
5141,3,397.75,0
5141,4,214.61,1
5141,5,323.96,0
5141,6,225.54,0
5141,7,135.27,1
5141,8,212.83,0
5141,9,274.58,0
5141,10,68.58,1
5141,11,315.03,0
5141,12,207.27,0
5142,1,295.58,0
5142,2,274.51,1
5142,3,383.41,0
5142,4,334.35,0
5142,5,261.52,0
5142,6,310.22,0
5142,7,277.87,0
5142,8,291.0,0
5142,9,303.56,0
5142,10,110.47,1
5142,11,211.24,0
5142,12,191.26,1
5143,1,329.54,0
5143,2,231.66,0
5143,3,351.95,0
5143,4,267.9,0
5143,5,243.58,1
5143,6,133.39,1
5143,7,207.8,1
5143,8,201.91,1
5143,9,115.54,1
5143,10,217.58,1
5143,11,256.44,0
5143,12,98.51,1
5144,1,291.52,0
5144,2,123.03,1
5144,3,60.48,1
5144,4,265.51,1
5144,5,399.17,0
5144,6,378.51,0
5144,7,284.86,0
5144,8,262.99,0
5144,9,302.48,0
5144,10,141.39,1
5144,11,275.44,0
5144,12,263.39,0
5145,1,175.55,1
5145,2,306.14,0
5145,3,294.58,0
5145,4,353.45,0
5145,5,243.58,1
5145,6,347.76,0
5145,7,405.68,0
5145,8,151.38,1
5145,9,152.94,1
5145,10,234.43,0
5145,11,324.59,0
5145,12,181.44,1
5146,1,381.29,0
5146,2,396.2,0
5146,3,334.67,0
5146,4,209.01,1
5146,5,272.48,1
5146,6,321.15,0
5146,7,343.72,0
5146,8,308.28,0
5146,9,209.13,0
5146,10,331.53,0
5146,11,206.15,1
5146,12,311.74,0
5147,1,312.34,0
5147,2,232.39,1
5147,3,290.12,0
5147,4,82.08,1
5147,5,243.31,1
5147,6,370.63,0
5147,7,98.63,1
5147,8,272.58,0
5147,9,156.73,0
5147,10,253.74,0
5147,11,153.71,1
5147,12,139.79,1
5148,1,247.28,1
5148,2,273.35,1
5148,3,244.27,0
5148,4,186.19,1
5148,5,257.99,1
5148,6,264.46,1
5148,7,217.58,1
5148,8,242.89,0
5148,9,258.24,1
5148,10,241.24,0
5148,11,139.04,1
5148,12,318.56,0
5149,1,160.31,1
5149,2,146.93,1
5149,3,295.89,0
5149,4,223.58,1
5149,5,339.73,0
5149,6,231.56,0
5149,7,241.15,0
5149,8,346.6,0
5149,9,154.77,1
5149,10,297.15,0
5149,11,321.54,0
5149,12,205.7,0
5150,1,298.61,0
5150,2,193.87,1
5150,3,293.9,0
5150,4,160.67,1
5150,5,252.97,0
5150,6,297.36,0
5150,7,273.09,0
5150,8,318.68,0
5150,9,291.61,0
5150,10,248.53,0
5150,11,290.22,0
5150,12,393.01,0
5151,1,283.38,0
5151,2,324.64,0
5151,3,113.11,1
5151,4,186.96,1
5151,5,338.78,0
5151,6,293.33,0
5151,7,117.84,1
5151,8,135.06,1
5151,9,159.27,1
5151,10,380.86,0
5151,11,296.54,0
5151,12,332.92,0
5152,1,344.81,0
5152,2,299.3,0
5152,3,133.74,1
5152,4,139.5,1
5152,5,442.1,0
5152,6,233.42,0
5152,7,286.75,1
5152,8,130.4,1
5152,9,330.43,0
5152,10,298.3,0
5152,11,276.27,0
5152,12,234.51,0
5153,1,57.89,1
5153,2,285.64,0
5153,3,344.45,0
5153,4,240.39,1
5153,5,383.85,0
5153,6,160.87,0
5153,7,171.82,1
5153,8,342.68,0
5153,9,215.69,1
5153,10,216.47,1
5153,11,255.58,0
5153,12,324.33,0
5154,1,259.89,0
5154,2,379.43,0
5154,3,408.69,0
5154,4,181.31,1
5154,5,361.09,0
5154,6,286.26,0
5154,7,317.81,0
5154,8,249.37,0
5154,9,103.33,1
5154,10,310.85,0
5154,11,287.15,0
5154,12,196.88,0
5155,1,366.49,0
5155,2,366.32,0
5155,3,226.16,0
5155,4,209.69,1
5155,5,328.24,1
5155,6,197.67,1
5155,7,53.77,1
5155,8,306.68,0
5155,9,228.41,1
5155,10,283.78,0
5155,11,179.3,1
5155,12,299.86,0
5156,1,392.11,0
5156,2,311.9,0
5156,3,338.62,0
5156,4,241.95,0
5156,5,353.71,0
5156,6,93.38,1
5156,7,264.25,0
5156,8,150.6,1
5156,9,227.45,0
5156,10,80.71,1
5156,11,193.47,1
5156,12,327.04,0
5157,1,344.95,0
5157,2,124.23,1
5157,3,408.04,0
5157,4,326.39,0
5157,5,292.6,0
5157,6,428.6,0
5157,7,347.67,0
5157,8,253.63,0
5157,9,390.23,0
5157,10,164.09,1
5157,11,252.61,0
5157,12,93.99,1
5158,1,222.09,1
5158,2,273.93,0
5158,3,273.31,1
5158,4,330.23,0
5158,5,240.7,1
5158,6,355.46,0
5158,7,247.72,1
5158,8,256.52,1
5158,9,130.35,1
5158,10,159.99,1
5158,11,301.08,0
5158,12,64.53,1
5159,1,139.55,1
5159,2,333.19,0
5159,3,401.33,0
5159,4,287.49,0
5159,5,76.26,1
5159,6,209.61,1
5159,7,265.53,0
5159,8,117.61,1
5159,9,370.63,0
5159,10,206.38,1
5159,11,295.31,0
5159,12,194.41,1
5160,1,259.59,1
5160,2,348.9,0
5160,3,290.98,1
5160,4,203.66,1
5160,5,105.88,1
5160,6,253.03,0
5160,7,162.24,1
5160,8,275.54,0
5160,9,134.29,1
5160,10,139.18,1
5160,11,165.5,1
5160,12,293.12,0
5161,1,319.7,0
5161,2,317.73,0
5161,3,370.66,0
5161,4,92.15,1
5161,5,289.04,0
5161,6,146.65,1
5161,7,128.08,1
5161,8,157.31,1
5161,9,287.1,0
5161,10,299.32,0
5161,11,260.3,1
5161,12,91.93,1
5162,1,297.76,0
5162,2,344.42,0
5162,3,84.0,1
5162,4,99.69,1
5162,5,73.09,1
5162,6,315.97,0
5162,7,313.99,0
5162,8,279.11,0
5162,9,370.97,0
5162,10,314.48,0
5162,11,155.94,1
5162,12,386.97,0
5163,1,77.06,1
5163,2,391.89,0
5163,3,413.64,0
5163,4,112.62,1
5163,5,200.36,1
5163,6,289.54,0
5163,7,163.56,1
5163,8,315.77,0
5163,9,202.05,1
5163,10,164.72,1
5163,11,211.34,1
5163,12,323.25,0
5164,1,108.66,1
5164,2,196.62,1
5164,3,316.18,1
5164,4,249.01,0
5164,5,174.44,1
5164,6,155.53,1
5164,7,272.19,0
5164,8,327.86,0
5164,9,267.03,0
5164,10,137.23,1
5164,11,188.46,1
5164,12,384.74,0
5165,1,318.31,0
5165,2,105.82,1
5165,3,55.11,1
5165,4,329.68,0
5165,5,157.57,1
5165,6,402.57,0
5165,7,311.9,0
